Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,season_end_year,season
161.0,Precious Achiuwa,22.0,TOR,C,73.0,28.0,1725.0,265.0,603.0,0.439,56.0,156.0,0.359,209.0,447.0,0.468,0.486,78.0,131.0,0.595,146.0,327.0,473.0,82.0,37.0,41.0,84.0,151.0,664.0,0.0,,2022,2021-22
162.0,Bryn Forbes,28.0,2TM,SG,75.0,2.0,1286.0,231.0,539.0,0.429,122.0,295.0,0.414,109.0,244.0,0.447,0.542,79.0,87.0,0.908,10.0,83.0,93.0,75.0,25.0,5.0,56.0,95.0,663.0,0.0,,2022,2021-22
162.0,Bryn Forbes,28.0,SAS,SG,40.0,1.0,676.0,128.0,296.0,0.432,63.0,151.0,0.417,65.0,145.0,0.448,0.539,44.0,49.0,0.898,4.0,59.0,63.0,41.0,17.0,3.0,33.0,42.0,363.0,0.0,,2022,2021-22
162.0,Bryn Forbes,28.0,DEN,SG,35.0,1.0,610.0,103.0,243.0,0.424,59.0,144.0,0.41,44.0,99.0,0.444,0.545,35.0,38.0,0.921,6.0,24.0,30.0,34.0,8.0,2.0,23.0,53.0,300.0,0.0,,2022,2021-22
163.0,Ben McLemore,28.0,POR,SG,64.0,6.0,1285.0,216.0,539.0,0.401,151.0,417.0,0.362,65.0,122.0,0.533,0.541,72.0,88.0,0.818,12.0,91.0,103.0,59.0,38.0,10.0,55.0,103.0,655.0,0.0,,2022,2021-22
164.0,Jaxson Hayes,21.0,NOP,C,70.0,28.0,1398.0,245.0,398.0,0.616,20.0,57.0,0.351,225.0,341.0,0.66,0.641,144.0,188.0,0.766,115.0,200.0,315.0,43.0,33.0,55.0,54.0,155.0,654.0,0.0,,2022,2021-22
165.0,Jonathan Kuminga,19.0,GSW,SF,70.0,12.0,1185.0,236.0,460.0,0.513,50.0,149.0,0.336,186.0,311.0,0.598,0.567,130.0,190.0,0.684,54.0,180.0,234.0,64.0,31.0,22.0,74.0,146.0,652.0,0.0,,2022,2021-22
166.0,Klay Thompson,31.0,GSW,SG,32.0,32.0,941.0,246.0,573.0,0.429,114.0,296.0,0.385,132.0,277.0,0.477,0.529,46.0,51.0,0.902,15.0,110.0,125.0,88.0,16.0,17.0,43.0,54.0,652.0,0.0,,2022,2021-22
167.0,Garrison Mathews,25.0,HOU,SG,65.0,33.0,1712.0,184.0,461.0,0.399,139.0,386.0,0.36,45.0,75.0,0.6,0.55,143.0,180.0,0.794,32.0,158.0,190.0,64.0,57.0,24.0,41.0,168.0,650.0,0.0,,2022,2021-22
168.0,Obi Toppin,23.0,NYK,PF,72.0,10.0,1230.0,251.0,473.0,0.531,52.0,169.0,0.308,199.0,304.0,0.655,0.586,94.0,124.0,0.758,69.0,199.0,268.0,77.0,25.0,33.0,56.0,102.0,648.0,0.0,,2022,2021-22
169.0,Bruce Brown,25.0,BRK,SF,72.0,45.0,1774.0,256.0,506.0,0.506,38.0,94.0,0.404,218.0,412.0,0.529,0.543,97.0,128.0,0.758,100.0,245.0,345.0,148.0,77.0,52.0,56.0,176.0,647.0,0.0,,2022,2021-22
170.0,Jaden McDaniels,21.0,MIN,PF,70.0,31.0,1803.0,255.0,554.0,0.46,80.0,252.0,0.317,175.0,302.0,0.579,0.532,57.0,71.0,0.803,76.0,217.0,293.0,79.0,52.0,54.0,75.0,224.0,647.0,0.0,,2022,2021-22
171.0,Pat Connaughton,29.0,MIL,SF,65.0,19.0,1691.0,227.0,496.0,0.458,146.0,370.0,0.395,81.0,126.0,0.643,0.605,45.0,54.0,0.833,45.0,228.0,273.0,82.0,59.0,15.0,35.0,86.0,645.0,0.0,,2022,2021-22
172.0,Naz Reid,22.0,MIN,C,77.0,6.0,1215.0,233.0,476.0,0.489,57.0,166.0,0.343,176.0,310.0,0.568,0.549,114.0,149.0,0.765,102.0,199.0,301.0,71.0,40.0,71.0,82.0,172.0,637.0,0.0,,2022,2021-22
173.0,Hamidou Diallo,23.0,DET,SG,58.0,29.0,1269.0,261.0,526.0,0.496,23.0,93.0,0.247,238.0,433.0,0.55,0.518,91.0,140.0,0.65,69.0,208.0,277.0,73.0,71.0,17.0,58.0,143.0,636.0,0.0,,2022,2021-22
174.0,Corey Kispert,22.0,WAS,SF,77.0,36.0,1801.0,234.0,514.0,0.455,112.0,320.0,0.35,122.0,194.0,0.629,0.564,54.0,62.0,0.871,53.0,156.0,209.0,85.0,35.0,22.0,50.0,93.0,634.0,0.0,,2022,2021-22
175.0,Jae Crowder,31.0,PHO,PF,67.0,67.0,1886.0,217.0,544.0,0.399,127.0,365.0,0.348,90.0,179.0,0.503,0.516,71.0,90.0,0.789,30.0,324.0,354.0,124.0,95.0,30.0,55.0,173.0,632.0,0.0,,2022,2021-22
176.0,Tyus Jones,25.0,MEM,PG,73.0,23.0,1549.0,249.0,552.0,0.451,80.0,205.0,0.39,169.0,347.0,0.487,0.524,54.0,66.0,0.818,17.0,159.0,176.0,324.0,66.0,2.0,46.0,32.0,632.0,0.0,6MOY-11,2022,2021-22
177.0,Terrence Ross,30.0,ORL,SG,63.0,0.0,1448.0,220.0,554.0,0.397,77.0,264.0,0.292,143.0,290.0,0.493,0.467,112.0,130.0,0.862,20.0,141.0,161.0,116.0,28.0,12.0,75.0,68.0,629.0,0.0,,2022,2021-22
178.0,Cameron Payne,27.0,PHO,PG,58.0,12.0,1278.0,240.0,587.0,0.409,71.0,211.0,0.336,169.0,376.0,0.449,0.469,75.0,89.0,0.843,24.0,151.0,175.0,282.0,40.0,17.0,103.0,119.0,626.0,0.0,,2022,2021-22
179.0,Tre Mann,20.0,OKC,PG,60.0,26.0,1367.0,231.0,588.0,0.393,98.0,272.0,0.36,133.0,316.0,0.421,0.476,65.0,82.0,0.793,25.0,146.0,171.0,91.0,47.0,12.0,71.0,102.0,625.0,0.0,,2022,2021-22
180.0,Amir Coffey,24.0,LAC,SG,69.0,30.0,1567.0,211.0,466.0,0.453,96.0,254.0,0.378,115.0,212.0,0.542,0.556,101.0,117.0,0.863,26.0,171.0,197.0,124.0,38.0,15.0,45.0,87.0,619.0,0.0,,2022,2021-22
181.0,Oshae Brissett,23.0,IND,SF,67.0,25.0,1564.0,208.0,506.0,0.411,83.0,237.0,0.35,125.0,269.0,0.465,0.493,114.0,164.0,0.695,108.0,250.0,358.0,72.0,44.0,29.0,54.0,116.0,613.0,0.0,,2022,2021-22
182.0,Mitchell Robinson,23.0,NYK,C,72.0,62.0,1848.0,261.0,343.0,0.761,0.0,0.0,,261.0,343.0,0.761,0.761,88.0,181.0,0.486,295.0,322.0,617.0,38.0,58.0,133.0,60.0,195.0,610.0,0.0,,2022,2021-22
183.0,LaMarcus Aldridge,36.0,BRK,C,47.0,12.0,1050.0,252.0,458.0,0.55,14.0,46.0,0.304,238.0,412.0,0.578,0.566,89.0,102.0,0.873,73.0,185.0,258.0,42.0,14.0,47.0,44.0,78.0,607.0,0.0,,2022,2021-22
184.0,Robert Williams,24.0,BOS,C,61.0,61.0,1804.0,271.0,368.0,0.736,0.0,1.0,0.0,271.0,367.0,0.738,0.736,65.0,90.0,0.722,238.0,350.0,588.0,121.0,56.0,134.0,63.0,137.0,607.0,1.0,"DPOY-7,DEF2",2022,2021-22
185.0,Chuma Okeke,23.0,ORL,PF,70.0,20.0,1749.0,216.0,575.0,0.376,118.0,371.0,0.318,98.0,204.0,0.48,0.478,55.0,65.0,0.846,47.0,300.0,347.0,118.0,97.0,42.0,57.0,95.0,605.0,0.0,,2022,2021-22
186.0,Robert Covington,31.0,2TM,PF,71.0,42.0,1940.0,209.0,498.0,0.42,128.0,339.0,0.378,81.0,159.0,0.509,0.548,58.0,69.0,0.841,59.0,332.0,391.0,92.0,103.0,91.0,75.0,190.0,604.0,0.0,,2022,2021-22
186.0,Robert Covington,31.0,POR,PF,48.0,40.0,1431.0,128.0,336.0,0.381,79.0,230.0,0.343,49.0,106.0,0.462,0.499,30.0,36.0,0.833,41.0,233.0,274.0,68.0,74.0,63.0,58.0,132.0,365.0,0.0,,2022,2021-22
186.0,Robert Covington,31.0,LAC,PF,23.0,2.0,509.0,81.0,162.0,0.5,49.0,109.0,0.45,32.0,53.0,0.604,0.651,28.0,33.0,0.848,18.0,99.0,117.0,24.0,29.0,28.0,17.0,58.0,239.0,0.0,,2022,2021-22
187.0,Grant Williams,23.0,BOS,PF,77.0,21.0,1875.0,205.0,432.0,0.475,106.0,258.0,0.411,99.0,174.0,0.569,0.597,86.0,95.0,0.905,64.0,210.0,274.0,78.0,38.0,57.0,62.0,186.0,602.0,0.0,,2022,2021-22
188.0,Tim Hardaway Jr.,29.0,DAL,SG,42.0,20.0,1245.0,209.0,530.0,0.394,102.0,304.0,0.336,107.0,226.0,0.473,0.491,78.0,103.0,0.757,13.0,143.0,156.0,92.0,38.0,6.0,34.0,74.0,598.0,0.0,,2022,2021-22
189.0,Talen Horton-Tucker,21.0,LAL,SG,60.0,19.0,1511.0,224.0,538.0,0.416,49.0,182.0,0.269,175.0,356.0,0.492,0.462,100.0,125.0,0.8,37.0,156.0,193.0,159.0,59.0,29.0,82.0,148.0,597.0,0.0,,2022,2021-22
190.0,Gabe Vincent,25.0,MIA,PG,68.0,27.0,1589.0,214.0,513.0,0.417,119.0,323.0,0.368,95.0,190.0,0.5,0.533,44.0,54.0,0.815,22.0,104.0,126.0,210.0,62.0,12.0,98.0,158.0,591.0,0.0,,2022,2021-22
191.0,Dillon Brooks,26.0,MEM,SF,32.0,31.0,885.0,227.0,526.0,0.432,46.0,149.0,0.309,181.0,377.0,0.48,0.475,90.0,106.0,0.849,29.0,73.0,102.0,88.0,36.0,8.0,50.0,105.0,590.0,0.0,,2022,2021-22
192.0,Isaiah Stewart,20.0,DET,C,71.0,71.0,1816.0,250.0,490.0,0.51,15.0,46.0,0.326,235.0,444.0,0.529,0.526,74.0,103.0,0.718,226.0,391.0,617.0,82.0,22.0,78.0,85.0,211.0,589.0,0.0,,2022,2021-22
193.0,Isaac Okoro,21.0,CLE,SF,67.0,61.0,1981.0,207.0,431.0,0.48,55.0,157.0,0.35,152.0,274.0,0.555,0.544,119.0,155.0,0.768,72.0,129.0,201.0,121.0,56.0,22.0,58.0,164.0,588.0,0.0,,2022,2021-22
194.0,Josh Christopher,20.0,HOU,SG,74.0,2.0,1334.0,224.0,500.0,0.448,56.0,189.0,0.296,168.0,311.0,0.54,0.504,83.0,113.0,0.735,52.0,134.0,186.0,150.0,65.0,13.0,114.0,97.0,587.0,0.0,,2022,2021-22
195.0,Reggie Bullock,30.0,DAL,SF,68.0,37.0,1902.0,201.0,501.0,0.401,141.0,392.0,0.36,60.0,109.0,0.55,0.542,40.0,48.0,0.833,33.0,208.0,241.0,83.0,41.0,14.0,40.0,111.0,583.0,0.0,,2022,2021-22
196.0,Andre Drummond,28.0,2TM,C,73.0,36.0,1437.0,247.0,433.0,0.57,0.0,3.0,0.0,247.0,430.0,0.574,0.57,86.0,164.0,0.524,229.0,451.0,680.0,131.0,78.0,68.0,115.0,192.0,580.0,0.0,,2022,2021-22
196.0,Andre Drummond,28.0,PHI,C,49.0,12.0,902.0,128.0,238.0,0.538,0.0,2.0,0.0,128.0,236.0,0.542,0.538,42.0,82.0,0.512,136.0,297.0,433.0,97.0,56.0,45.0,79.0,121.0,298.0,0.0,,2022,2021-22
196.0,Andre Drummond,28.0,BRK,C,24.0,24.0,535.0,119.0,195.0,0.61,0.0,1.0,0.0,119.0,194.0,0.613,0.61,44.0,82.0,0.537,93.0,154.0,247.0,34.0,22.0,23.0,36.0,71.0,282.0,0.0,,2022,2021-22
197.0,Doug McDermott,30.0,SAS,PF,51.0,51.0,1223.0,215.0,465.0,0.462,108.0,256.0,0.422,107.0,209.0,0.512,0.578,40.0,51.0,0.784,18.0,97.0,115.0,64.0,13.0,6.0,43.0,79.0,578.0,0.0,,2022,2021-22
198.0,Landry Shamet,24.0,PHO,SG,69.0,14.0,1437.0,191.0,485.0,0.394,123.0,334.0,0.368,68.0,151.0,0.45,0.521,68.0,81.0,0.84,16.0,110.0,126.0,108.0,28.0,9.0,41.0,92.0,573.0,0.0,,2022,2021-22
199.0,Royce O'Neale,28.0,UTA,SF,77.0,77.0,2406.0,203.0,444.0,0.457,119.0,306.0,0.389,84.0,138.0,0.609,0.591,45.0,56.0,0.804,64.0,304.0,368.0,191.0,86.0,32.0,79.0,183.0,570.0,0.0,,2022,2021-22
200.0,Cam Thomas,20.0,BRK,SG,67.0,2.0,1176.0,218.0,503.0,0.433,47.0,174.0,0.27,171.0,329.0,0.52,0.48,87.0,105.0,0.829,16.0,145.0,161.0,78.0,33.0,8.0,55.0,66.0,570.0,0.0,,2022,2021-22
201.0,Jalen Suggs,20.0,ORL,PG,48.0,45.0,1307.0,198.0,548.0,0.361,42.0,196.0,0.214,156.0,352.0,0.443,0.4,126.0,163.0,0.773,26.0,145.0,171.0,209.0,59.0,19.0,143.0,142.0,564.0,0.0,,2022,2021-22
202.0,Moritz Wagner,24.0,ORL,C,63.0,3.0,960.0,197.0,396.0,0.497,66.0,201.0,0.328,131.0,195.0,0.672,0.581,104.0,129.0,0.806,42.0,190.0,232.0,87.0,20.0,13.0,56.0,123.0,564.0,0.0,,2022,2021-22
203.0,Isaiah Hartenstein,23.0,LAC,C,68.0,0.0,1216.0,229.0,366.0,0.626,14.0,30.0,0.467,215.0,336.0,0.64,0.645,91.0,132.0,0.689,117.0,215.0,332.0,160.0,50.0,77.0,84.0,167.0,563.0,0.0,,2022,2021-22
204.0,Frank Jackson,23.0,DET,PG,53.0,7.0,1164.0,194.0,483.0,0.402,86.0,279.0,0.308,108.0,204.0,0.529,0.491,86.0,104.0,0.827,19.0,68.0,87.0,55.0,27.0,9.0,38.0,89.0,560.0,0.0,,2022,2021-22
205.0,Caleb Martin,26.0,MIA,SF,60.0,12.0,1372.0,208.0,410.0,0.507,64.0,155.0,0.413,144.0,255.0,0.565,0.585,71.0,93.0,0.763,70.0,160.0,230.0,64.0,58.0,30.0,52.0,104.0,551.0,0.0,,2022,2021-22
206.0,Drew Eubanks,24.0,2TM,C,71.0,31.0,1245.0,221.0,371.0,0.596,5.0,23.0,0.217,216.0,348.0,0.621,0.602,99.0,130.0,0.762,130.0,252.0,382.0,85.0,31.0,40.0,81.0,122.0,546.0,0.0,,2022,2021-22
206.0,Drew Eubanks,24.0,SAS,C,49.0,9.0,595.0,84.0,159.0,0.528,1.0,8.0,0.125,83.0,151.0,0.55,0.531,59.0,79.0,0.747,64.0,132.0,196.0,50.0,13.0,30.0,46.0,61.0,228.0,0.0,,2022,2021-22
206.0,Drew Eubanks,24.0,POR,C,22.0,22.0,650.0,137.0,212.0,0.646,4.0,15.0,0.267,133.0,197.0,0.675,0.656,40.0,51.0,0.784,66.0,120.0,186.0,35.0,18.0,10.0,35.0,61.0,318.0,0.0,,2022,2021-22
207.0,Cody Martin,26.0,CHO,SF,71.0,11.0,1866.0,204.0,423.0,0.482,61.0,159.0,0.384,143.0,264.0,0.542,0.554,75.0,107.0,0.701,82.0,203.0,285.0,179.0,88.0,32.0,61.0,116.0,544.0,0.0,,2022,2021-22
208.0,Myles Turner,25.0,IND,C,42.0,42.0,1235.0,200.0,393.0,0.509,61.0,183.0,0.333,139.0,210.0,0.662,0.587,79.0,105.0,0.752,65.0,232.0,297.0,44.0,28.0,118.0,54.0,119.0,540.0,0.0,,2022,2021-22
209.0,Marvin Bagley III,22.0,2TM,PF,48.0,25.0,1146.0,225.0,446.0,0.504,23.0,97.0,0.237,202.0,349.0,0.579,0.53,67.0,101.0,0.663,105.0,233.0,338.0,36.0,22.0,18.0,39.0,93.0,540.0,0.0,,2022,2021-22
209.0,Marvin Bagley III,22.0,SAC,PF,30.0,17.0,656.0,114.0,246.0,0.463,15.0,62.0,0.242,99.0,184.0,0.538,0.494,35.0,47.0,0.745,67.0,148.0,215.0,17.0,9.0,11.0,21.0,50.0,278.0,0.0,,2022,2021-22
209.0,Marvin Bagley III,22.0,DET,PF,18.0,8.0,490.0,111.0,200.0,0.555,8.0,35.0,0.229,103.0,165.0,0.624,0.575,32.0,54.0,0.593,38.0,85.0,123.0,19.0,13.0,7.0,18.0,43.0,262.0,0.0,,2022,2021-22
210.0,P.J. Tucker,36.0,MIA,PF,71.0,70.0,1981.0,207.0,428.0,0.484,80.0,193.0,0.415,127.0,235.0,0.54,0.577,45.0,61.0,0.738,100.0,287.0,387.0,149.0,58.0,15.0,66.0,161.0,539.0,0.0,,2022,2021-22
211.0,Eric Bledsoe,32.0,LAC,PG,54.0,29.0,1361.0,197.0,468.0,0.421,51.0,163.0,0.313,146.0,305.0,0.479,0.475,89.0,117.0,0.761,28.0,154.0,182.0,225.0,69.0,19.0,116.0,85.0,534.0,0.0,,2022,2021-22
212.0,Chimezie Metu,24.0,SAC,C,60.0,20.0,1279.0,203.0,449.0,0.452,57.0,186.0,0.306,146.0,263.0,0.555,0.516,71.0,91.0,0.78,34.0,301.0,335.0,60.0,51.0,32.0,61.0,93.0,534.0,0.0,,2022,2021-22
213.0,Hassan Whiteside,32.0,UTA,C,65.0,8.0,1162.0,215.0,330.0,0.652,0.0,0.0,,215.0,330.0,0.652,0.652,104.0,167.0,0.623,166.0,328.0,494.0,26.0,22.0,103.0,53.0,179.0,534.0,0.0,,2022,2021-22
214.0,Patrick Beverley,33.0,MIN,PG,58.0,54.0,1476.0,177.0,436.0,0.406,83.0,242.0,0.343,94.0,194.0,0.485,0.501,96.0,133.0,0.722,62.0,178.0,240.0,268.0,67.0,52.0,73.0,174.0,533.0,0.0,,2022,2021-22
215.0,Steven Adams,28.0,MEM,C,76.0,75.0,1999.0,210.0,384.0,0.547,0.0,1.0,0.0,210.0,383.0,0.548,0.547,108.0,199.0,0.543,349.0,411.0,760.0,256.0,65.0,60.0,115.0,153.0,528.0,0.0,,2022,2021-22
216.0,Jaylen Nowell,22.0,MIN,SG,62.0,1.0,975.0,196.0,413.0,0.475,63.0,160.0,0.394,133.0,253.0,0.526,0.551,72.0,92.0,0.783,22.0,101.0,123.0,130.0,27.0,10.0,36.0,73.0,527.0,0.0,,2022,2021-22
217.0,Raul Neto,29.0,WAS,PG,70.0,19.0,1372.0,204.0,441.0,0.463,35.0,120.0,0.292,169.0,321.0,0.526,0.502,83.0,108.0,0.769,13.0,121.0,134.0,217.0,55.0,3.0,79.0,104.0,526.0,0.0,,2022,2021-22
218.0,Kyle Anderson,28.0,MEM,PF,69.0,11.0,1484.0,209.0,469.0,0.446,36.0,109.0,0.33,173.0,360.0,0.481,0.484,67.0,105.0,0.638,69.0,299.0,368.0,183.0,77.0,45.0,71.0,108.0,521.0,0.0,,2022,2021-22
219.0,Cory Joseph,30.0,DET,PG,65.0,39.0,1600.0,178.0,400.0,0.445,65.0,157.0,0.414,113.0,243.0,0.465,0.526,100.0,113.0,0.885,29.0,145.0,174.0,237.0,42.0,17.0,85.0,147.0,521.0,0.0,,2022,2021-22
220.0,Torrey Craig,31.0,2TM,SF,78.0,16.0,1596.0,200.0,441.0,0.454,77.0,234.0,0.329,123.0,207.0,0.594,0.541,39.0,52.0,0.75,86.0,224.0,310.0,91.0,46.0,36.0,67.0,151.0,516.0,0.0,,2022,2021-22
220.0,Torrey Craig,31.0,IND,SF,51.0,14.0,1034.0,128.0,281.0,0.456,46.0,138.0,0.333,82.0,143.0,0.573,0.537,27.0,35.0,0.771,59.0,136.0,195.0,58.0,24.0,19.0,39.0,95.0,329.0,0.0,,2022,2021-22
220.0,Torrey Craig,31.0,PHO,SF,27.0,2.0,562.0,72.0,160.0,0.45,31.0,96.0,0.323,41.0,64.0,0.641,0.547,12.0,17.0,0.706,27.0,88.0,115.0,33.0,22.0,17.0,28.0,56.0,187.0,0.0,,2022,2021-22
221.0,Otto Porter Jr.,28.0,GSW,PF,63.0,15.0,1396.0,193.0,416.0,0.464,80.0,216.0,0.37,113.0,200.0,0.565,0.56,49.0,61.0,0.803,86.0,276.0,362.0,94.0,68.0,29.0,37.0,83.0,515.0,0.0,,2022,2021-22
222.0,Jarred Vanderbilt,22.0,MIN,PF,74.0,67.0,1880.0,212.0,361.0,0.587,2.0,14.0,0.143,210.0,347.0,0.605,0.59,86.0,131.0,0.656,215.0,409.0,624.0,94.0,99.0,46.0,73.0,181.0,512.0,0.0,,2022,2021-22
223.0,Furkan Korkmaz,24.0,PHI,SG,67.0,19.0,1414.0,182.0,470.0,0.387,77.0,266.0,0.289,105.0,204.0,0.515,0.469,68.0,84.0,0.81,22.0,153.0,175.0,127.0,33.0,9.0,48.0,58.0,509.0,0.0,,2022,2021-22
224.0,Gary Payton II,29.0,GSW,SG,71.0,16.0,1247.0,212.0,344.0,0.616,43.0,120.0,0.358,169.0,224.0,0.754,0.679,35.0,58.0,0.603,72.0,175.0,247.0,64.0,96.0,22.0,40.0,131.0,502.0,0.0,,2022,2021-22
225.0,Taurean Prince,27.0,MIN,PF,69.0,8.0,1177.0,177.0,390.0,0.454,86.0,229.0,0.376,91.0,161.0,0.565,0.564,62.0,82.0,0.756,26.0,148.0,174.0,68.0,47.0,23.0,53.0,116.0,502.0,0.0,,2022,2021-22
226.0,Ziaire Williams,20.0,MEM,SF,62.0,31.0,1346.0,191.0,424.0,0.45,76.0,242.0,0.314,115.0,182.0,0.632,0.54,43.0,55.0,0.782,26.0,103.0,129.0,65.0,35.0,12.0,41.0,113.0,501.0,0.0,,2022,2021-22
227.0,Cam Reddish,22.0,2TM,SF,49.0,7.0,1012.0,165.0,408.0,0.404,66.0,184.0,0.359,99.0,224.0,0.442,0.485,101.0,112.0,0.902,25.0,80.0,105.0,48.0,47.0,15.0,57.0,60.0,497.0,0.0,,2022,2021-22
227.0,Cam Reddish,22.0,ATL,SF,34.0,7.0,797.0,138.0,343.0,0.402,58.0,153.0,0.379,80.0,190.0,0.421,0.487,72.0,80.0,0.9,20.0,64.0,84.0,38.0,35.0,11.0,44.0,45.0,406.0,0.0,,2022,2021-22
227.0,Cam Reddish,22.0,NYK,SF,15.0,0.0,215.0,27.0,65.0,0.415,8.0,31.0,0.258,19.0,34.0,0.559,0.477,29.0,32.0,0.906,5.0,16.0,21.0,10.0,12.0,4.0,13.0,15.0,91.0,0.0,,2022,2021-22
228.0,Nicolas Batum,33.0,LAC,PF,59.0,54.0,1462.0,179.0,387.0,0.463,108.0,270.0,0.4,71.0,117.0,0.607,0.602,25.0,38.0,0.658,29.0,225.0,254.0,100.0,58.0,42.0,40.0,80.0,491.0,0.0,,2022,2021-22
229.0,Kevon Looney,25.0,GSW,C,82.0,80.0,1732.0,208.0,364.0,0.571,0.0,1.0,0.0,208.0,363.0,0.573,0.571,75.0,125.0,0.6,208.0,388.0,596.0,165.0,50.0,52.0,67.0,215.0,491.0,0.0,,2022,2021-22
230.0,R.J. Hampton,20.0,ORL,SG,64.0,14.0,1402.0,175.0,457.0,0.383,64.0,183.0,0.35,111.0,274.0,0.405,0.453,75.0,117.0,0.641,23.0,171.0,194.0,158.0,42.0,13.0,87.0,101.0,489.0,0.0,,2022,2021-22
231.0,Jordan Nwora,23.0,MIL,SF,62.0,13.0,1185.0,186.0,462.0,0.403,79.0,227.0,0.348,107.0,235.0,0.455,0.488,36.0,43.0,0.837,37.0,184.0,221.0,59.0,25.0,17.0,57.0,78.0,487.0,0.0,,2022,2021-22
232.0,Mason Plumlee,31.0,CHO,C,73.0,73.0,1793.0,205.0,320.0,0.641,0.0,2.0,0.0,205.0,318.0,0.645,0.641,67.0,171.0,0.392,176.0,389.0,565.0,226.0,61.0,52.0,100.0,224.0,477.0,0.0,,2022,2021-22
233.0,Rui Hachimura,23.0,WAS,PF,42.0,13.0,943.0,187.0,381.0,0.491,55.0,123.0,0.447,132.0,258.0,0.512,0.563,46.0,66.0,0.697,25.0,135.0,160.0,48.0,23.0,9.0,33.0,53.0,475.0,0.0,,2022,2021-22
234.0,Duane Washington Jr.,21.0,IND,PG,48.0,7.0,968.0,173.0,427.0,0.405,81.0,215.0,0.377,92.0,212.0,0.434,0.5,46.0,61.0,0.754,4.0,79.0,83.0,85.0,26.0,3.0,57.0,66.0,473.0,0.0,,2022,2021-22
235.0,Jalen Smith,21.0,2TM,PF,51.0,8.0,925.0,176.0,350.0,0.503,40.0,122.0,0.328,136.0,228.0,0.596,0.56,78.0,102.0,0.765,101.0,206.0,307.0,24.0,15.0,41.0,42.0,96.0,470.0,0.0,,2022,2021-22
235.0,Jalen Smith,21.0,PHO,PF,29.0,4.0,382.0,63.0,137.0,0.46,9.0,39.0,0.231,54.0,98.0,0.551,0.493,40.0,52.0,0.769,55.0,84.0,139.0,6.0,6.0,18.0,22.0,52.0,175.0,0.0,,2022,2021-22
235.0,Jalen Smith,21.0,IND,PF,22.0,4.0,543.0,113.0,213.0,0.531,31.0,83.0,0.373,82.0,130.0,0.631,0.603,38.0,50.0,0.76,46.0,122.0,168.0,18.0,9.0,23.0,20.0,44.0,295.0,0.0,,2022,2021-22
236.0,Javonte Green,28.0,CHI,SF,65.0,45.0,1519.0,176.0,325.0,0.542,36.0,101.0,0.356,140.0,224.0,0.625,0.597,80.0,96.0,0.833,91.0,185.0,276.0,60.0,67.0,32.0,30.0,132.0,468.0,0.0,,2022,2021-22
237.0,Richaun Holmes,28.0,SAC,C,45.0,37.0,1074.0,198.0,300.0,0.66,2.0,5.0,0.4,196.0,295.0,0.664,0.663,70.0,90.0,0.778,93.0,224.0,317.0,48.0,17.0,41.0,56.0,128.0,468.0,0.0,,2022,2021-22
238.0,Damion Lee,29.0,GSW,SG,63.0,5.0,1256.0,169.0,383.0,0.441,63.0,187.0,0.337,106.0,196.0,0.541,0.523,66.0,75.0,0.88,27.0,176.0,203.0,63.0,39.0,6.0,38.0,95.0,467.0,0.0,,2022,2021-22
239.0,Aleksej Pokusevski,20.0,OKC,PF,61.0,12.0,1233.0,186.0,456.0,0.408,57.0,197.0,0.289,129.0,259.0,0.498,0.47,35.0,50.0,0.7,73.0,245.0,318.0,131.0,39.0,38.0,94.0,88.0,464.0,1.0,,2022,2021-22
240.0,Lonzo Ball,24.0,CHI,PG,35.0,35.0,1212.0,162.0,383.0,0.423,110.0,260.0,0.423,52.0,123.0,0.423,0.567,21.0,28.0,0.75,35.0,155.0,190.0,178.0,64.0,31.0,82.0,85.0,455.0,1.0,,2022,2021-22
241.0,Damian Jones,26.0,SAC,C,56.0,15.0,1017.0,175.0,266.0,0.658,10.0,29.0,0.345,165.0,237.0,0.696,0.677,94.0,131.0,0.718,75.0,171.0,246.0,69.0,26.0,47.0,59.0,130.0,454.0,0.0,,2022,2021-22
242.0,Isaiah Roby,23.0,OKC,PF,45.0,28.0,948.0,166.0,323.0,0.514,44.0,99.0,0.444,122.0,224.0,0.545,0.582,78.0,116.0,0.672,75.0,142.0,217.0,71.0,36.0,34.0,43.0,109.0,454.0,0.0,,2022,2021-22
243.0,Killian Hayes,20.0,DET,PG,66.0,40.0,1647.0,176.0,459.0,0.383,44.0,167.0,0.263,132.0,292.0,0.452,0.431,57.0,74.0,0.77,36.0,174.0,210.0,277.0,78.0,35.0,111.0,183.0,453.0,0.0,,2022,2021-22
244.0,Willy Hernangómez,27.0,NOP,C,50.0,8.0,839.0,170.0,327.0,0.52,4.0,12.0,0.333,166.0,315.0,0.527,0.526,109.0,141.0,0.773,143.0,195.0,338.0,63.0,21.0,19.0,51.0,97.0,453.0,0.0,,2022,2021-22
245.0,Shake Milton,25.0,PHI,SG,55.0,6.0,1179.0,173.0,403.0,0.429,43.0,133.0,0.323,130.0,270.0,0.481,0.483,61.0,73.0,0.836,30.0,112.0,142.0,139.0,28.0,17.0,44.0,99.0,450.0,0.0,,2022,2021-22
