Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,season_end_year,season
172.0,Doug McDermott,25.0,2TM,SF,66.0,5.0,1508.0,222.0,497.0,0.447,77.0,208.0,0.37,145.0,289.0,0.502,0.524,71.0,84.0,0.845,20.0,159.0,179.0,58.0,13.0,5.0,38.0,79.0,592.0,0.0,,2017,2016-17
172.0,Doug McDermott,25.0,CHI,SF,44.0,4.0,1078.0,166.0,373.0,0.445,56.0,150.0,0.373,110.0,223.0,0.493,0.52,59.0,67.0,0.881,14.0,116.0,130.0,45.0,11.0,4.0,32.0,57.0,447.0,0.0,,2017,2016-17
172.0,Doug McDermott,25.0,OKC,SF,22.0,1.0,430.0,56.0,124.0,0.452,21.0,58.0,0.362,35.0,66.0,0.53,0.536,12.0,17.0,0.706,6.0,43.0,49.0,13.0,2.0,1.0,6.0,22.0,145.0,0.0,,2017,2016-17
173.0,Jahlil Okafor,21.0,PHI,C,50.0,33.0,1134.0,242.0,471.0,0.514,0.0,0.0,,242.0,471.0,0.514,0.514,106.0,158.0,0.671,81.0,159.0,240.0,58.0,20.0,49.0,91.0,122.0,590.0,0.0,,2017,2016-17
174.0,Kenneth Faried,27.0,DEN,PF,61.0,34.0,1296.0,228.0,416.0,0.548,0.0,6.0,0.0,228.0,410.0,0.556,0.548,131.0,189.0,0.693,183.0,279.0,462.0,55.0,43.0,40.0,59.0,124.0,587.0,0.0,,2017,2016-17
175.0,Willy Hernangómez,22.0,NYK,C,72.0,22.0,1324.0,246.0,465.0,0.529,4.0,15.0,0.267,242.0,450.0,0.538,0.533,91.0,125.0,0.728,170.0,332.0,502.0,96.0,41.0,36.0,100.0,150.0,587.0,0.0,ROY-5,2017,2016-17
176.0,Vince Carter,40.0,MEM,SF,73.0,15.0,1799.0,193.0,490.0,0.394,112.0,296.0,0.378,81.0,194.0,0.418,0.508,88.0,115.0,0.765,36.0,191.0,227.0,133.0,60.0,36.0,50.0,163.0,586.0,0.0,6MOY-11,2017,2016-17
177.0,Evan Turner,28.0,POR,SF,65.0,12.0,1658.0,235.0,552.0,0.426,31.0,118.0,0.263,204.0,434.0,0.47,0.454,85.0,103.0,0.825,36.0,211.0,247.0,205.0,53.0,24.0,100.0,121.0,586.0,0.0,,2017,2016-17
178.0,Langston Galloway,25.0,2TM,PG,74.0,2.0,1495.0,207.0,545.0,0.38,120.0,308.0,0.39,87.0,237.0,0.367,0.49,51.0,64.0,0.797,27.0,129.0,156.0,93.0,46.0,6.0,46.0,96.0,585.0,0.0,,2017,2016-17
178.0,Langston Galloway,25.0,NOP,PG,55.0,0.0,1120.0,165.0,441.0,0.374,101.0,268.0,0.377,64.0,173.0,0.37,0.489,40.0,52.0,0.769,20.0,101.0,121.0,65.0,40.0,5.0,28.0,76.0,471.0,0.0,,2017,2016-17
178.0,Langston Galloway,25.0,SAC,PG,19.0,2.0,375.0,42.0,104.0,0.404,19.0,40.0,0.475,23.0,64.0,0.359,0.495,11.0,12.0,0.917,7.0,28.0,35.0,28.0,6.0,1.0,18.0,20.0,114.0,0.0,,2017,2016-17
179.0,Terrence Jones,25.0,2TM,PF,54.0,12.0,1270.0,231.0,492.0,0.47,19.0,75.0,0.253,212.0,417.0,0.508,0.489,103.0,170.0,0.606,65.0,241.0,306.0,59.0,40.0,54.0,48.0,67.0,584.0,0.0,,2017,2016-17
179.0,Terrence Jones,25.0,NOP,PF,51.0,12.0,1264.0,231.0,489.0,0.472,19.0,75.0,0.253,212.0,414.0,0.512,0.492,103.0,170.0,0.606,65.0,238.0,303.0,59.0,39.0,53.0,48.0,67.0,584.0,0.0,,2017,2016-17
179.0,Terrence Jones,25.0,MIL,PF,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2017,2016-17
180.0,Joe Ingles,29.0,UTA,SF,82.0,26.0,1972.0,204.0,451.0,0.452,123.0,279.0,0.441,81.0,172.0,0.471,0.589,50.0,68.0,0.735,23.0,238.0,261.0,225.0,96.0,8.0,107.0,163.0,581.0,0.0,,2017,2016-17
181.0,Matthew Dellavedova,26.0,MIL,PG,76.0,54.0,1986.0,208.0,534.0,0.39,79.0,215.0,0.367,129.0,319.0,0.404,0.463,82.0,96.0,0.854,24.0,123.0,147.0,357.0,53.0,0.0,133.0,153.0,577.0,0.0,,2017,2016-17
182.0,Brandon Jennings,27.0,2TM,PG,81.0,13.0,1802.0,192.0,535.0,0.359,79.0,252.0,0.313,113.0,283.0,0.399,0.433,114.0,152.0,0.75,29.0,167.0,196.0,395.0,70.0,4.0,128.0,116.0,577.0,0.0,,2017,2016-17
182.0,Brandon Jennings,27.0,NYK,PG,58.0,11.0,1428.0,163.0,429.0,0.38,68.0,200.0,0.34,95.0,229.0,0.415,0.459,102.0,135.0,0.756,21.0,131.0,152.0,287.0,55.0,4.0,106.0,84.0,496.0,0.0,,2017,2016-17
182.0,Brandon Jennings,27.0,WAS,PG,23.0,2.0,374.0,29.0,106.0,0.274,11.0,52.0,0.212,18.0,54.0,0.333,0.325,12.0,17.0,0.706,8.0,36.0,44.0,108.0,15.0,0.0,22.0,32.0,81.0,0.0,,2017,2016-17
183.0,David Lee,33.0,SAS,PF,79.0,10.0,1477.0,248.0,420.0,0.59,0.0,0.0,,248.0,420.0,0.59,0.59,80.0,113.0,0.708,149.0,292.0,441.0,124.0,31.0,40.0,82.0,125.0,576.0,0.0,,2017,2016-17
184.0,Andre Iguodala,33.0,GSW,SF,76.0,0.0,1998.0,219.0,415.0,0.528,64.0,177.0,0.362,155.0,238.0,0.651,0.605,72.0,102.0,0.706,51.0,253.0,304.0,261.0,76.0,39.0,58.0,97.0,574.0,0.0,6MOY-2,2017,2016-17
185.0,Iman Shumpert,26.0,CLE,SG,76.0,31.0,1937.0,201.0,489.0,0.411,94.0,261.0,0.36,107.0,228.0,0.469,0.507,71.0,90.0,0.789,39.0,179.0,218.0,109.0,62.0,27.0,78.0,150.0,567.0,0.0,,2017,2016-17
186.0,Solomon Hill,25.0,NOP,SF,80.0,71.0,2374.0,183.0,478.0,0.383,94.0,270.0,0.348,89.0,208.0,0.428,0.481,103.0,128.0,0.805,51.0,256.0,307.0,141.0,72.0,32.0,82.0,182.0,563.0,0.0,,2017,2016-17
187.0,Rudy Gay,30.0,SAC,SF,30.0,30.0,1013.0,201.0,442.0,0.455,42.0,113.0,0.372,159.0,329.0,0.483,0.502,118.0,138.0,0.855,35.0,155.0,190.0,83.0,44.0,26.0,74.0,79.0,562.0,0.0,,2017,2016-17
188.0,Richaun Holmes,23.0,PHI,C,57.0,17.0,1193.0,230.0,412.0,0.558,27.0,77.0,0.351,203.0,335.0,0.606,0.591,72.0,103.0,0.699,94.0,217.0,311.0,58.0,42.0,55.0,55.0,136.0,559.0,0.0,,2017,2016-17
189.0,T.J. McConnell,24.0,PHI,PG,81.0,51.0,2133.0,236.0,512.0,0.461,11.0,55.0,0.2,225.0,457.0,0.492,0.472,73.0,90.0,0.811,39.0,212.0,251.0,534.0,134.0,10.0,159.0,139.0,556.0,0.0,,2017,2016-17
190.0,Troy Daniels,25.0,MEM,SG,67.0,3.0,1183.0,185.0,495.0,0.374,138.0,355.0,0.389,47.0,140.0,0.336,0.513,43.0,54.0,0.796,22.0,78.0,100.0,46.0,20.0,4.0,45.0,90.0,551.0,0.0,,2017,2016-17
191.0,Isaiah Whitehead,21.0,BRK,PG,73.0,26.0,1643.0,204.0,508.0,0.402,44.0,149.0,0.295,160.0,359.0,0.446,0.445,91.0,113.0,0.805,32.0,152.0,184.0,192.0,42.0,36.0,142.0,175.0,543.0,0.0,,2017,2016-17
192.0,P.J. Tucker,31.0,2TM,SF,81.0,21.0,2236.0,199.0,482.0,0.413,70.0,196.0,0.357,129.0,286.0,0.451,0.485,72.0,93.0,0.774,117.0,354.0,471.0,99.0,116.0,19.0,66.0,196.0,540.0,0.0,,2017,2016-17
192.0,P.J. Tucker,31.0,PHO,SF,57.0,17.0,1627.0,147.0,354.0,0.415,46.0,136.0,0.338,101.0,218.0,0.463,0.48,61.0,77.0,0.792,94.0,248.0,342.0,73.0,85.0,14.0,52.0,143.0,401.0,0.0,,2017,2016-17
192.0,P.J. Tucker,31.0,TOR,SF,24.0,4.0,609.0,52.0,128.0,0.406,24.0,60.0,0.4,28.0,68.0,0.412,0.5,11.0,16.0,0.688,23.0,106.0,129.0,26.0,31.0,5.0,14.0,53.0,139.0,0.0,,2017,2016-17
193.0,Josh Richardson,23.0,MIA,SG,53.0,34.0,1614.0,202.0,513.0,0.394,75.0,227.0,0.33,127.0,286.0,0.444,0.467,60.0,77.0,0.779,35.0,133.0,168.0,140.0,60.0,39.0,65.0,132.0,539.0,0.0,,2017,2016-17
194.0,Raymond Felton,32.0,LAC,PG,80.0,11.0,1700.0,221.0,514.0,0.43,46.0,144.0,0.319,175.0,370.0,0.473,0.475,50.0,64.0,0.781,33.0,185.0,218.0,191.0,66.0,22.0,83.0,125.0,538.0,0.0,,2017,2016-17
195.0,Rajon Rondo,30.0,CHI,PG,69.0,42.0,1843.0,229.0,561.0,0.408,50.0,133.0,0.376,179.0,428.0,0.418,0.453,30.0,50.0,0.6,73.0,282.0,355.0,461.0,99.0,11.0,169.0,144.0,538.0,1.0,,2017,2016-17
196.0,Al Jefferson,32.0,IND,C,66.0,1.0,931.0,235.0,471.0,0.499,0.0,1.0,0.0,235.0,470.0,0.5,0.499,65.0,85.0,0.765,75.0,203.0,278.0,57.0,19.0,16.0,33.0,125.0,535.0,0.0,,2017,2016-17
197.0,Al-Farouq Aminu,26.0,POR,PF,61.0,25.0,1773.0,183.0,466.0,0.393,70.0,212.0,0.33,113.0,254.0,0.445,0.468,96.0,136.0,0.706,77.0,374.0,451.0,99.0,60.0,44.0,94.0,102.0,532.0,0.0,,2017,2016-17
198.0,Justin Anderson,23.0,2TM,SF,75.0,10.0,1228.0,186.0,439.0,0.424,58.0,194.0,0.299,128.0,245.0,0.522,0.49,102.0,129.0,0.791,69.0,176.0,245.0,66.0,41.0,23.0,66.0,109.0,532.0,0.0,,2017,2016-17
198.0,Justin Anderson,23.0,DAL,SF,51.0,2.0,710.0,111.0,277.0,0.401,37.0,122.0,0.303,74.0,155.0,0.477,0.468,70.0,88.0,0.795,39.0,110.0,149.0,32.0,28.0,16.0,40.0,64.0,329.0,0.0,,2017,2016-17
198.0,Justin Anderson,23.0,PHI,SF,24.0,8.0,518.0,75.0,162.0,0.463,21.0,72.0,0.292,54.0,90.0,0.6,0.528,32.0,41.0,0.78,30.0,66.0,96.0,34.0,13.0,7.0,26.0,45.0,203.0,0.0,,2017,2016-17
199.0,Sergio Rodríguez,30.0,PHI,PG,68.0,30.0,1518.0,210.0,536.0,0.392,92.0,252.0,0.365,118.0,284.0,0.415,0.478,18.0,27.0,0.667,21.0,136.0,157.0,344.0,49.0,4.0,128.0,95.0,530.0,0.0,,2017,2016-17
200.0,Michael Beasley,28.0,MIL,PF,56.0,6.0,935.0,216.0,406.0,0.532,18.0,43.0,0.419,198.0,363.0,0.545,0.554,78.0,105.0,0.743,40.0,153.0,193.0,53.0,27.0,27.0,66.0,92.0,528.0,0.0,,2017,2016-17
201.0,Ian Clark,25.0,GSW,SG,77.0,0.0,1137.0,211.0,433.0,0.487,61.0,163.0,0.374,150.0,270.0,0.556,0.558,44.0,58.0,0.759,22.0,99.0,121.0,90.0,39.0,8.0,55.0,77.0,527.0,0.0,,2017,2016-17
202.0,Montrezl Harrell,23.0,HOU,C,58.0,14.0,1064.0,225.0,345.0,0.652,1.0,7.0,0.143,224.0,338.0,0.663,0.654,76.0,121.0,0.628,81.0,138.0,219.0,64.0,20.0,42.0,44.0,126.0,527.0,0.0,,2017,2016-17
203.0,Matt Barnes,36.0,2TM,SF,74.0,18.0,1777.0,185.0,473.0,0.391,87.0,263.0,0.331,98.0,210.0,0.467,0.483,70.0,89.0,0.787,70.0,314.0,384.0,195.0,48.0,26.0,107.0,185.0,527.0,0.0,,2017,2016-17
203.0,Matt Barnes,36.0,SAC,SF,54.0,13.0,1367.0,147.0,383.0,0.384,69.0,211.0,0.327,78.0,172.0,0.453,0.474,50.0,66.0,0.758,55.0,238.0,293.0,150.0,36.0,17.0,83.0,138.0,413.0,0.0,,2017,2016-17
203.0,Matt Barnes,36.0,GSW,SF,20.0,5.0,410.0,38.0,90.0,0.422,18.0,52.0,0.346,20.0,38.0,0.526,0.522,20.0,23.0,0.87,15.0,76.0,91.0,45.0,12.0,9.0,24.0,47.0,114.0,0.0,,2017,2016-17
204.0,Jeremy Lin,28.0,BRK,PG,36.0,33.0,883.0,175.0,400.0,0.438,58.0,156.0,0.372,117.0,244.0,0.48,0.51,115.0,141.0,0.816,11.0,124.0,135.0,184.0,42.0,14.0,86.0,79.0,523.0,0.0,,2017,2016-17
205.0,Andre Roberson,25.0,OKC,SF,79.0,79.0,2376.0,215.0,463.0,0.464,45.0,184.0,0.245,170.0,279.0,0.609,0.513,47.0,111.0,0.423,98.0,305.0,403.0,79.0,94.0,79.0,51.0,204.0,522.0,0.0,"DPOY-5,DEF2",2017,2016-17
206.0,Amir Johnson,29.0,BOS,PF,80.0,77.0,1608.0,213.0,370.0,0.576,27.0,66.0,0.409,186.0,304.0,0.612,0.612,67.0,100.0,0.67,118.0,248.0,366.0,140.0,51.0,62.0,77.0,211.0,520.0,0.0,,2017,2016-17
207.0,Manu Ginóbili,39.0,SAS,SG,69.0,0.0,1291.0,171.0,439.0,0.39,89.0,227.0,0.392,82.0,212.0,0.387,0.491,86.0,107.0,0.804,28.0,129.0,157.0,183.0,82.0,16.0,96.0,119.0,517.0,0.0,,2017,2016-17
208.0,Dwight Powell,25.0,DAL,C,77.0,3.0,1333.0,194.0,377.0,0.515,21.0,74.0,0.284,173.0,303.0,0.571,0.542,107.0,141.0,0.759,93.0,213.0,306.0,49.0,61.0,39.0,34.0,135.0,516.0,0.0,,2017,2016-17
209.0,Arron Afflalo,31.0,SAC,SG,61.0,45.0,1580.0,185.0,420.0,0.44,62.0,151.0,0.411,123.0,269.0,0.457,0.514,83.0,93.0,0.892,9.0,116.0,125.0,78.0,21.0,6.0,42.0,104.0,515.0,0.0,,2017,2016-17
210.0,Jaylen Brown,20.0,BOS,SF,78.0,20.0,1341.0,192.0,423.0,0.454,46.0,135.0,0.341,146.0,288.0,0.507,0.508,85.0,124.0,0.685,45.0,175.0,220.0,64.0,35.0,18.0,68.0,142.0,515.0,0.0,ROY-8,2017,2016-17
211.0,Garrett Temple,30.0,SAC,SG,65.0,20.0,1728.0,183.0,432.0,0.424,82.0,220.0,0.373,101.0,212.0,0.476,0.519,58.0,74.0,0.784,32.0,152.0,184.0,168.0,84.0,28.0,78.0,141.0,506.0,0.0,,2017,2016-17
212.0,Sam Dekker,22.0,HOU,PF,77.0,2.0,1419.0,203.0,429.0,0.473,60.0,187.0,0.321,143.0,242.0,0.591,0.543,38.0,68.0,0.559,94.0,190.0,284.0,76.0,38.0,21.0,41.0,83.0,504.0,0.0,,2017,2016-17
213.0,Kelly Oubre Jr.,21.0,WAS,SF,79.0,5.0,1605.0,186.0,442.0,0.421,54.0,188.0,0.287,132.0,254.0,0.52,0.482,75.0,99.0,0.758,61.0,200.0,261.0,47.0,58.0,17.0,50.0,195.0,501.0,0.0,,2017,2016-17
214.0,Danny Green,29.0,SAS,SG,68.0,68.0,1807.0,176.0,449.0,0.392,118.0,311.0,0.379,58.0,138.0,0.42,0.523,27.0,32.0,0.844,31.0,193.0,224.0,124.0,70.0,57.0,76.0,120.0,497.0,0.0,DEF2,2017,2016-17
215.0,Rodney McGruder,25.0,MIA,SG,78.0,65.0,1966.0,190.0,460.0,0.413,73.0,220.0,0.332,117.0,240.0,0.488,0.492,44.0,71.0,0.62,94.0,162.0,256.0,124.0,46.0,18.0,56.0,140.0,497.0,0.0,ROY-8,2017,2016-17
216.0,Kyle O'Quinn,26.0,NYK,C,79.0,8.0,1229.0,215.0,413.0,0.521,2.0,17.0,0.118,213.0,396.0,0.538,0.523,64.0,83.0,0.771,157.0,282.0,439.0,117.0,36.0,104.0,76.0,174.0,496.0,0.0,,2017,2016-17
217.0,Ben McLemore,23.0,SAC,SG,61.0,27.0,1176.0,180.0,419.0,0.43,65.0,170.0,0.382,115.0,249.0,0.462,0.507,70.0,93.0,0.753,19.0,110.0,129.0,51.0,29.0,6.0,62.0,108.0,495.0,0.0,,2017,2016-17
218.0,Luc Mbah a Moute,30.0,LAC,SF,80.0,76.0,1787.0,191.0,378.0,0.505,43.0,110.0,0.391,148.0,268.0,0.552,0.562,59.0,87.0,0.678,44.0,126.0,170.0,39.0,81.0,35.0,46.0,122.0,484.0,0.0,,2017,2016-17
219.0,Bismack Biyombo,24.0,ORL,C,81.0,27.0,1793.0,179.0,339.0,0.528,0.0,0.0,,179.0,339.0,0.528,0.528,125.0,234.0,0.534,157.0,410.0,567.0,74.0,25.0,91.0,95.0,202.0,483.0,0.0,,2017,2016-17
220.0,Jonathon Simmons,27.0,SAS,SG,78.0,8.0,1392.0,177.0,421.0,0.42,30.0,102.0,0.294,147.0,319.0,0.461,0.456,99.0,132.0,0.75,20.0,140.0,160.0,126.0,47.0,25.0,76.0,146.0,483.0,0.0,,2017,2016-17
221.0,Domantas Sabonis,20.0,OKC,PF,81.0,66.0,1632.0,192.0,481.0,0.399,51.0,159.0,0.321,141.0,322.0,0.438,0.452,44.0,67.0,0.657,46.0,242.0,288.0,82.0,39.0,32.0,83.0,200.0,479.0,0.0,,2017,2016-17
222.0,Derrick Favors,25.0,UTA,PF,50.0,39.0,1186.0,203.0,417.0,0.487,3.0,10.0,0.3,200.0,407.0,0.491,0.49,67.0,109.0,0.615,92.0,213.0,305.0,56.0,45.0,40.0,60.0,103.0,476.0,0.0,,2017,2016-17
223.0,JaVale McGee,29.0,GSW,C,77.0,10.0,739.0,208.0,319.0,0.652,0.0,3.0,0.0,208.0,316.0,0.658,0.652,56.0,111.0,0.505,100.0,144.0,244.0,17.0,19.0,67.0,40.0,109.0,472.0,0.0,,2017,2016-17
224.0,Kosta Koufos,27.0,SAC,C,71.0,62.0,1419.0,216.0,392.0,0.551,0.0,1.0,0.0,216.0,391.0,0.552,0.551,38.0,62.0,0.613,118.0,285.0,403.0,47.0,36.0,48.0,61.0,172.0,470.0,0.0,,2017,2016-17
225.0,Caris LeVert,22.0,BRK,SF,57.0,26.0,1237.0,171.0,380.0,0.45,59.0,184.0,0.321,112.0,196.0,0.571,0.528,67.0,93.0,0.72,23.0,165.0,188.0,110.0,49.0,8.0,59.0,91.0,468.0,0.0,,2017,2016-17
226.0,Tim Frazier,26.0,NOP,PG,65.0,35.0,1525.0,163.0,404.0,0.403,40.0,128.0,0.313,123.0,276.0,0.446,0.453,98.0,129.0,0.76,34.0,139.0,173.0,335.0,56.0,6.0,101.0,133.0,464.0,1.0,,2017,2016-17
227.0,Yogi Ferrell,23.0,2TM,PG,46.0,29.0,1197.0,160.0,394.0,0.406,68.0,176.0,0.386,92.0,218.0,0.422,0.492,74.0,89.0,0.831,20.0,91.0,111.0,172.0,42.0,9.0,70.0,90.0,462.0,0.0,ROY-8,2017,2016-17
227.0,Yogi Ferrell,23.0,BRK,PG,10.0,0.0,151.0,18.0,49.0,0.367,8.0,27.0,0.296,10.0,22.0,0.455,0.449,10.0,16.0,0.625,4.0,8.0,12.0,17.0,2.0,2.0,14.0,11.0,54.0,0.0,,2017,2016-17
227.0,Yogi Ferrell,23.0,DAL,PG,36.0,29.0,1046.0,142.0,345.0,0.412,60.0,149.0,0.403,82.0,196.0,0.418,0.499,64.0,73.0,0.877,16.0,83.0,99.0,155.0,40.0,7.0,56.0,79.0,408.0,0.0,,2017,2016-17
228.0,Anthony Tolliver,31.0,SAC,PF,65.0,9.0,1477.0,155.0,351.0,0.442,90.0,230.0,0.391,65.0,121.0,0.537,0.57,61.0,82.0,0.744,51.0,186.0,237.0,77.0,34.0,20.0,56.0,109.0,461.0,0.0,,2017,2016-17
229.0,Mirza Teletović,31.0,MIL,PF,70.0,2.0,1133.0,156.0,418.0,0.373,104.0,305.0,0.341,52.0,113.0,0.46,0.498,35.0,45.0,0.778,11.0,151.0,162.0,48.0,12.0,13.0,37.0,109.0,451.0,0.0,,2017,2016-17
230.0,Larry Nance Jr.,24.0,LAL,PF,63.0,7.0,1442.0,190.0,361.0,0.526,10.0,36.0,0.278,180.0,325.0,0.554,0.54,59.0,80.0,0.738,120.0,249.0,369.0,96.0,82.0,39.0,56.0,149.0,449.0,0.0,,2017,2016-17
231.0,Richard Jefferson,36.0,CLE,SF,79.0,13.0,1614.0,153.0,343.0,0.446,62.0,186.0,0.333,91.0,157.0,0.58,0.536,80.0,108.0,0.741,28.0,175.0,203.0,78.0,26.0,10.0,52.0,153.0,448.0,0.0,,2017,2016-17
232.0,Timothé Luwawu-Cabarrot,21.0,PHI,SF,69.0,19.0,1190.0,145.0,361.0,0.402,50.0,161.0,0.311,95.0,200.0,0.475,0.471,105.0,123.0,0.854,25.0,124.0,149.0,75.0,32.0,10.0,73.0,154.0,445.0,0.0,,2017,2016-17
233.0,Patrick Patterson,27.0,TOR,PF,65.0,8.0,1599.0,154.0,384.0,0.401,94.0,253.0,0.372,60.0,131.0,0.458,0.523,43.0,60.0,0.717,62.0,231.0,293.0,76.0,40.0,23.0,38.0,120.0,445.0,0.0,,2017,2016-17
234.0,Nerlens Noel,22.0,2TM,C,51.0,19.0,1047.0,184.0,309.0,0.595,0.0,1.0,0.0,184.0,308.0,0.597,0.595,77.0,111.0,0.694,93.0,201.0,294.0,50.0,65.0,50.0,51.0,126.0,445.0,0.0,,2017,2016-17
234.0,Nerlens Noel,22.0,PHI,C,29.0,7.0,564.0,107.0,175.0,0.611,0.0,1.0,0.0,107.0,174.0,0.615,0.611,43.0,63.0,0.683,46.0,98.0,144.0,30.0,43.0,26.0,29.0,71.0,257.0,0.0,,2017,2016-17
234.0,Nerlens Noel,22.0,DAL,C,22.0,12.0,483.0,77.0,134.0,0.575,0.0,0.0,,77.0,134.0,0.575,0.575,34.0,48.0,0.708,47.0,103.0,150.0,20.0,22.0,24.0,22.0,55.0,188.0,0.0,,2017,2016-17
235.0,Thabo Sefolosha,32.0,ATL,SF,62.0,42.0,1596.0,174.0,395.0,0.441,41.0,120.0,0.342,133.0,275.0,0.484,0.492,55.0,75.0,0.733,54.0,216.0,270.0,107.0,96.0,31.0,58.0,97.0,444.0,0.0,,2017,2016-17
236.0,Tyler Ulis,21.0,PHO,PG,61.0,15.0,1123.0,184.0,437.0,0.421,21.0,79.0,0.266,163.0,358.0,0.455,0.445,55.0,71.0,0.775,20.0,75.0,95.0,226.0,48.0,5.0,77.0,73.0,444.0,0.0,,2017,2016-17
237.0,Justin Hamilton,26.0,BRK,C,64.0,7.0,1177.0,174.0,379.0,0.459,55.0,180.0,0.306,119.0,199.0,0.598,0.532,39.0,52.0,0.75,71.0,191.0,262.0,55.0,29.0,43.0,43.0,91.0,442.0,0.0,,2017,2016-17
238.0,Trey Lyles,21.0,UTA,PF,71.0,4.0,1158.0,159.0,439.0,0.362,65.0,204.0,0.319,94.0,235.0,0.4,0.436,57.0,79.0,0.722,48.0,187.0,235.0,69.0,26.0,20.0,64.0,97.0,440.0,0.0,,2017,2016-17
239.0,Devin Harris,33.0,DAL,PG,65.0,0.0,1087.0,136.0,341.0,0.399,58.0,177.0,0.328,78.0,164.0,0.476,0.484,107.0,129.0,0.829,11.0,116.0,127.0,136.0,43.0,7.0,57.0,101.0,437.0,0.0,,2017,2016-17
240.0,Bobby Portis,21.0,CHI,PF,64.0,13.0,1000.0,183.0,375.0,0.488,32.0,96.0,0.333,151.0,279.0,0.541,0.531,39.0,59.0,0.661,75.0,221.0,296.0,35.0,16.0,11.0,37.0,94.0,437.0,0.0,,2017,2016-17
241.0,Jerami Grant,22.0,2TM,PF,80.0,4.0,1531.0,152.0,328.0,0.463,43.0,116.0,0.371,109.0,212.0,0.514,0.529,90.0,147.0,0.612,38.0,167.0,205.0,46.0,33.0,79.0,44.0,149.0,437.0,0.0,,2017,2016-17
241.0,Jerami Grant,22.0,PHI,PF,2.0,0.0,41.0,6.0,17.0,0.353,0.0,2.0,0.0,6.0,15.0,0.4,0.353,4.0,8.0,0.5,0.0,6.0,6.0,0.0,0.0,4.0,3.0,5.0,16.0,0.0,,2017,2016-17
241.0,Jerami Grant,22.0,OKC,PF,78.0,4.0,1490.0,146.0,311.0,0.469,43.0,114.0,0.377,103.0,197.0,0.523,0.539,86.0,139.0,0.619,38.0,161.0,199.0,46.0,33.0,75.0,41.0,144.0,421.0,0.0,,2017,2016-17
242.0,Dante Cunningham,29.0,NOP,PF,66.0,35.0,1649.0,174.0,359.0,0.485,71.0,181.0,0.392,103.0,178.0,0.579,0.584,16.0,27.0,0.593,56.0,221.0,277.0,37.0,39.0,28.0,28.0,100.0,435.0,0.0,,2017,2016-17
243.0,Mike Muscala,25.0,ATL,C,70.0,3.0,1237.0,170.0,337.0,0.504,46.0,110.0,0.418,124.0,227.0,0.546,0.573,49.0,64.0,0.766,76.0,164.0,240.0,95.0,30.0,41.0,55.0,97.0,435.0,0.0,,2017,2016-17
244.0,Jared Dudley,31.0,PHO,PF,64.0,7.0,1362.0,157.0,346.0,0.454,77.0,203.0,0.379,80.0,143.0,0.559,0.565,43.0,65.0,0.662,31.0,194.0,225.0,121.0,42.0,16.0,73.0,154.0,434.0,0.0,,2017,2016-17
245.0,Spencer Dinwiddie,23.0,BRK,PG,59.0,18.0,1334.0,134.0,302.0,0.444,38.0,101.0,0.376,96.0,201.0,0.478,0.507,126.0,159.0,0.792,27.0,137.0,164.0,185.0,44.0,23.0,66.0,119.0,432.0,0.0,,2017,2016-17
246.0,Shelvin Mack,26.0,UTA,PG,55.0,9.0,1205.0,170.0,381.0,0.446,37.0,120.0,0.308,133.0,261.0,0.51,0.495,53.0,77.0,0.688,20.0,105.0,125.0,154.0,42.0,3.0,90.0,100.0,430.0,0.0,,2017,2016-17
247.0,James Ennis III,26.0,MEM,SF,64.0,28.0,1501.0,146.0,321.0,0.455,51.0,137.0,0.372,95.0,184.0,0.516,0.534,86.0,110.0,0.782,69.0,190.0,259.0,64.0,46.0,19.0,59.0,165.0,429.0,0.0,,2017,2016-17
248.0,Joe Harris,25.0,BRK,SG,52.0,11.0,1138.0,154.0,362.0,0.425,85.0,221.0,0.385,69.0,141.0,0.489,0.543,35.0,49.0,0.714,16.0,131.0,147.0,54.0,30.0,8.0,55.0,121.0,428.0,0.0,,2017,2016-17
249.0,Khris Middleton,25.0,MIL,SF,29.0,23.0,889.0,150.0,333.0,0.45,45.0,104.0,0.433,105.0,229.0,0.459,0.518,81.0,92.0,0.88,11.0,112.0,123.0,99.0,41.0,7.0,65.0,79.0,426.0,0.0,,2017,2016-17
250.0,Zaza Pachulia,32.0,GSW,C,70.0,70.0,1268.0,164.0,307.0,0.534,0.0,2.0,0.0,164.0,305.0,0.538,0.534,98.0,126.0,0.778,140.0,270.0,410.0,132.0,59.0,33.0,87.0,166.0,426.0,0.0,,2017,2016-17
251.0,Luol Deng,31.0,LAL,SF,56.0,49.0,1486.0,164.0,424.0,0.387,51.0,165.0,0.309,113.0,259.0,0.436,0.447,46.0,63.0,0.73,63.0,232.0,295.0,74.0,48.0,20.0,43.0,61.0,425.0,0.0,,2017,2016-17
